"Neighborhood","City","Neighborhood Latitude","Neighborhood Longitude","Venue","Venue Latitude","Venue Longitude","Venue Category"
"Reuilly","Paris","48.8349743815","2.4213249007799997","Olympe Sports Café","48.84137654607648","2.433587414428222","French Restaurant"
"Reuilly","Paris","48.8349743815","2.4213249007799997","Crossfight MMA","48.8341436387693","2.403750396619848","Gym / Fitness Center"
"Reuilly","Paris","48.8349743815","2.4213249007799997","Square Charles Péguy","48.839150992754206","2.406601309776306","Park"
"Reuilly","Paris","48.8349743815","2.4213249007799997","Pizza Del Castello","48.845006836468905","2.434901188473343","Italian Restaurant"
"Reuilly","Paris","48.8349743815","2.4213249007799997","Les Délices de Lulu","48.84808875434825","2.4176659827243494","Bakery"
"Reuilly","Paris","48.8349743815","2.4213249007799997","Da Pippo","48.84491135789956","2.402934572600857","Italian Restaurant"
"Reuilly","Paris","48.8349743815","2.4213249007799997","Billard Club Nation","48.845975053494314","2.404268647574315","Pool Hall"
"Reuilly","Paris","48.8349743815","2.4213249007799997","Aquarium Tropical de la Porte Dorée","48.83490223489205","2.4091079993954603","Aquarium"
"Reuilly","Paris","48.8349743815","2.4213249007799997","Esplanade Saint-Louis","48.840073","2.435613","Plaza"
"Reuilly","Paris","48.8349743815","2.4213249007799997","Le Pavillon Céleste","48.82554020080008","2.4074002746041447","Chinese Restaurant"
"Reuilly","Paris","48.8349743815","2.4213249007799997","Best Western Plus 61 Paris Nation Hotel","48.84654094518922","2.4102695378860517","Hotel"
"Reuilly","Paris","48.8349743815","2.4213249007799997","Adagio Vincennes","48.84529234387846","2.4332702795994767","Hotel"
"Reuilly","Paris","48.8349743815","2.4213249007799997","Basic-Fit","48.84228883111572","2.4041116713005346","Gym"
"Reuilly","Paris","48.8349743815","2.4213249007799997","Lenôtre","48.846460302639265","2.415155021072017","Gourmet Shop"
"Reuilly","Paris","48.8349743815","2.4213249007799997","Marché de la Porte Dorée","48.836555537908566","2.4022335209341903","Farmers Market"
"Reuilly","Paris","48.8349743815","2.4213249007799997","Station Porte Dorée [T3a]","48.835652","2.406785","Tram Station"
"Reuilly","Paris","48.8349743815","2.4213249007799997","K'Soya","48.84541228697598","2.435148892146533","Korean Restaurant"
"Reuilly","Paris","48.8349743815","2.4213249007799997","Le Swann","48.836135192398956","2.4057255685329437","French Restaurant"
"Reuilly","Paris","48.8349743815","2.4213249007799997","Burger King","48.835852","2.406543","Fast Food Restaurant"
"Reuilly","Paris","48.8349743815","2.4213249007799997","Le Blason","48.845045913258616","2.434467124210678","Restaurant"
"Reuilly","Paris","48.8349743815","2.4213249007799997","Hôtel de la Porte Dorée","48.83583605624014","2.4059021645518532","Hotel"
"Reuilly","Paris","48.8349743815","2.4213249007799997","Barto","48.84524688650555","2.435678741547928","Italian Restaurant"
"Reuilly","Paris","48.8349743815","2.4213249007799997","Sephora","48.8467692539492","2.436690203714708","Cosmetics Shop"
"Reuilly","Paris","48.8349743815","2.4213249007799997","Sakura","48.83657426829717","2.4030232429504395","Japanese Restaurant"
"Reuilly","Paris","48.8349743815","2.4213249007799997","Les Zygomates","48.835871","2.398323","French Restaurant"
"Reuilly","Paris","48.8349743815","2.4213249007799997","Ayama","48.8364965882526","2.404611110687256","Japanese Restaurant"
"Reuilly","Paris","48.8349743815","2.4213249007799997","Porte de Vincennes","48.84653","2.41448","Plaza"
"Reuilly","Paris","48.8349743815","2.4213249007799997","Hoki Sushi","48.84461014768832","2.4024814367294307","Japanese Restaurant"
"Reuilly","Paris","48.8349743815","2.4213249007799997","Danieli Caffé","48.846377362563445","2.4194561241290913","Italian Restaurant"
"Reuilly","Paris","48.8349743815","2.4213249007799997","Monoprix","48.845439236100916","2.4311502277851105","Supermarket"
"Reuilly","Paris","48.8349743815","2.4213249007799997","Stade Léo-Lagrange","48.8320916707626","2.4004113906442974","Stadium"
"Reuilly","Paris","48.8349743815","2.4213249007799997","La Tête à L'Envers","48.84451036365804","2.440296836839302","Pub"
"Reuilly","Paris","48.8349743815","2.4213249007799997","Subway","48.83654459236579","2.405709960627603","Sandwich Place"
"Reuilly","Paris","48.8349743815","2.4213249007799997","Station Alexandra David-Néel [T3a]","48.843707","2.410102","Tram Station"
"Reuilly","Paris","48.8349743815","2.4213249007799997","Hôtel Novotel Paris Charenton","48.8264134615977","2.405655059032646","Hotel"
"Reuilly","Paris","48.8349743815","2.4213249007799997","Chez Long Restaurant","48.836522555632044","2.4057267604540233","Asian Restaurant"
"Reuilly","Paris","48.8349743815","2.4213249007799997","La Maison Napolitaine","48.84520679277008","2.432269962612077","Italian Restaurant"
"Reuilly","Paris","48.8349743815","2.4213249007799997","Planet Sushi","48.84558663914553","2.4175621847827227","Sushi Restaurant"
"Reuilly","Paris","48.8349743815","2.4213249007799997","Carrefour Express","48.845279","2.40469","Supermarket"
"Reuilly","Paris","48.8349743815","2.4213249007799997","Monoprix","48.83768707892533","2.4011135825099963","Supermarket"
"Reuilly","Paris","48.8349743815","2.4213249007799997","Paris' Café","48.84652283780313","2.418387617784429","French Restaurant"
"Reuilly","Paris","48.8349743815","2.4213249007799997","Royal Comptoir","48.84376253021579","2.417451711312095","French Restaurant"
"Reuilly","Paris","48.8349743815","2.4213249007799997","Mumtaz","48.849291440432125","2.4163069877998575","Indian Restaurant"
"Reuilly","Paris","48.8349743815","2.4213249007799997","Subway","48.84701625278441","2.410429629474298","Sandwich Place"
"Reuilly","Paris","48.8349743815","2.4213249007799997","On dîne à la cheminée","48.849115926211866","2.422372135432704","Italian Restaurant"
"Reuilly","Paris","48.8349743815","2.4213249007799997","Chez ma Belle-Mère","48.83666254092889","2.404085397720337","Bistro"
"Reuilly","Paris","48.8349743815","2.4213249007799997","Le Petit Bofinger","48.84479257443712","2.4386473973127765","French Restaurant"
"Reuilly","Paris","48.8349743815","2.4213249007799997","Sushi Star","48.84727172402222","2.407789448705737","Japanese Restaurant"
"Reuilly","Paris","48.8349743815","2.4213249007799997","C'Sters Café","48.83480450395762","2.4077220898707186","Café"
"Reuilly","Paris","48.8349743815","2.4213249007799997","Île de Reuilly","48.83028885710609","2.4146318435668945","Lake"
"Reuilly","Paris","48.8349743815","2.4213249007799997","Au Tramway","48.83733254901171","2.40202417313892","French Restaurant"
"Reuilly","Paris","48.8349743815","2.4213249007799997","Le Drapeau","48.844940307414596","2.436391938927395","French Restaurant"
"Reuilly","Paris","48.8349743815","2.4213249007799997","El Gringo","48.845170416950054","2.434152345537512","Mexican Restaurant"
"Reuilly","Paris","48.8349743815","2.4213249007799997","Cinéma Le Vincennes","48.845034088294355","2.434307936669923","Movie Theater"
"Reuilly","Paris","48.8349743815","2.4213249007799997","Matsuri Vincennes","48.84491399154643","2.4351623025793723","Japanese Restaurant"
"Reuilly","Paris","48.8349743815","2.4213249007799997","Papa Gâteau","48.84659306208246","2.4332131107855384","Bakery"
"Reuilly","Paris","48.8349743815","2.4213249007799997","Hotel Le Twelve","48.84649560055095","2.4061191402167705","Hotel"
"Reuilly","Paris","48.8349743815","2.4213249007799997","Porte de Charenton","48.83193151336683","2.398472268209699","Plaza"
"Reuilly","Paris","48.8349743815","2.4213249007799997","Hôtel Allegro","48.842935141324446","2.4051158338085146","Hotel"
"Reuilly","Paris","48.8349743815","2.4213249007799997","Carrefour City Vincennes","48.84857714782883","2.431934429309831","Supermarket"
"Reuilly","Paris","48.8349743815","2.4213249007799997","Square Carnot","48.84158967255624","2.433297629468143","Playground"
"Louvre","Paris","48.8625627018","2.3364433620500002","Musée du Louvre","48.86084691113991","2.336440086364746","Art Museum"
"Louvre","Paris","48.8625627018","2.3364433620500002","La Vénus de Milo (Vénus de Milo)","48.86109957829484","2.3358632619111597","Exhibit"
"Louvre","Paris","48.8625627018","2.3364433620500002","Comédie-Française","48.863087901186134","2.336611747741699","Theater"
"Louvre","Paris","48.8625627018","2.3364433620500002","Palais Royal","48.8637584141375","2.337121367454529","Historic Site"
"Louvre","Paris","48.8625627018","2.3364433620500002","Place du Palais Royal","48.862523381679345","2.336687635654229","Plaza"
"Louvre","Paris","48.8625627018","2.3364433620500002","Carrousel du Louvre","48.86176351390625","2.334344308861983","Shopping Mall"
"Louvre","Paris","48.8625627018","2.3364433620500002","Cour Napoléon","48.86117159622847","2.3350882530212402","Plaza"
"Louvre","Paris","48.8625627018","2.3364433620500002","Café Marly","48.86159578385288","2.3356755678532277","Café"
"Louvre","Paris","48.8625627018","2.3364433620500002","La Clef Louvre Paris  ","48.86397721115658","2.336139678955078","Hotel"
"Louvre","Paris","48.8625627018","2.3364433620500002","LouLou","48.86280381272633","2.333500385284424","Italian Restaurant"
"Louvre","Paris","48.8625627018","2.3364433620500002","Les Arts Décoratifs","48.863077314067475","2.333393096923828","Art Museum"
"Louvre","Paris","48.8625627018","2.3364433620500002","Grand Hôtel du Palais Royal","48.86318291896972","2.3379009305339022","Hotel"
"Louvre","Paris","48.8625627018","2.3364433620500002","Colonnes de Buren","48.863618343438795","2.3369168970472836","Sculpture Garden"
"Louvre","Paris","48.8625627018","2.3364433620500002","Le Nemours","48.863149659333565","2.3365500569343567","Café"
"Louvre","Paris","48.8625627018","2.3364433620500002","Anticafé Louvre","48.864258692486615","2.3361090136701703","Café"
"Louvre","Paris","48.8625627018","2.3364433620500002","Place Colette","48.86314532311905","2.3359428401856035","Plaza"
"Louvre","Paris","48.8625627018","2.3364433620500002","Le Café Blanc","48.86270714303987","2.339348060268385","Bar"
"Louvre","Paris","48.8625627018","2.3364433620500002","Vestige de la forteresse du Louvre et salle Saint-Louis","48.86157701632968","2.3335077597365377","Historic Site"
"Louvre","Paris","48.8625627018","2.3364433620500002","Mariage Frères","48.861437421014465","2.3341431817933906","Tea Room"
"Louvre","Paris","48.8625627018","2.3364433620500002","Café Richelieu – Angelina","48.86148216260318","2.336456179618835","Café"
"Louvre","Paris","48.8625627018","2.3364433620500002","Café RUC","48.863082590370674","2.3355450547341627","Coffee Shop"
"Louvre","Paris","48.8625627018","2.3364433620500002","Jardin du Palais Royal","48.86494061245833","2.3377275466918945","Garden"
"Louvre","Paris","48.8625627018","2.3364433620500002","Cour Carrée du Louvre","48.8603598795578","2.3385429382324214","Pedestrian Plaza"
"Louvre","Paris","48.8625627018","2.3364433620500002","Cafés Verlet","48.86408827729653","2.33387790620327","Café"
"Louvre","Paris","48.8625627018","2.3364433620500002","Zen","48.86410359706222","2.3345213103074625","Japanese Restaurant"
"Louvre","Paris","48.8625627018","2.3364433620500002","Astier de Villatte","48.86409488281954","2.33380824705502","Furniture / Home Store"
"Louvre","Paris","48.8625627018","2.3364433620500002","Drawing Hotel","48.86440282740346","2.336043149230627","Hotel"
"Louvre","Paris","48.8625627018","2.3364433620500002","Sanukiya","48.86471255164696","2.334059025405792","Udon Restaurant"
"Louvre","Paris","48.8625627018","2.3364433620500002","Café de la Régence","48.863560597208775","2.3344753682613373","Bistro"
"Louvre","Paris","48.8625627018","2.3364433620500002","Higuma","48.863442704780475","2.3350196602680815","Ramen Restaurant"
"Louvre","Paris","48.8625627018","2.3364433620500002","Mona Lisa | La Joconde","48.86013915274212","2.3353367567879104","Exhibit"
"Louvre","Paris","48.8625627018","2.3364433620500002","Kosyuen 華修園","48.864163247442406","2.3335674783429994","Tea Room"
"Louvre","Paris","48.8625627018","2.3364433620500002","Aesop","48.86415807641022","2.3336009265391215","Cosmetics Shop"
"Louvre","Paris","48.8625627018","2.3364433620500002","Takara","48.86498580244075","2.3358285356490502","Sushi Restaurant"
"Louvre","Paris","48.8625627018","2.3364433620500002","Place André Malraux","48.86359304381824","2.335196184970709","Plaza"
"Louvre","Paris","48.8625627018","2.3364433620500002","Au Caveau Montpensier","48.86461506958761","2.3366157710552216","Bar"
"Louvre","Paris","48.8625627018","2.3364433620500002","Grand Sphinx de Tanis","48.86096633628706","2.3358395587446865","Exhibit"
"Louvre","Paris","48.8625627018","2.3364433620500002","Christian Louboutin","48.86269669087095","2.3407570303733496","Shoe Store"
"Louvre","Paris","48.8625627018","2.3364433620500002","Zébulon","48.864204829620924","2.3361987085081637","French Restaurant"
"Louvre","Paris","48.8625627018","2.3364433620500002","Jardins du Carrousel (Jardin du Carrousel)","48.86205640499456","2.3324446522511044","Garden"
"Louvre","Paris","48.8625627018","2.3364433620500002","Place du Louvre","48.860784975825645","2.3401176263725816","Plaza"
"Louvre","Paris","48.8625627018","2.3364433620500002","Ellsworth","48.865527916411786","2.337056774451994","French Restaurant"
"Louvre","Paris","48.8625627018","2.3364433620500002","Claus - La table du petit-déjeuner","48.862457","2.34062","Breakfast Spot"
"Louvre","Paris","48.8625627018","2.3364433620500002","Chez Claude","48.862147378555626","2.3393287953586825","French Restaurant"
"Louvre","Paris","48.8625627018","2.3364433620500002","Auditorium du Louvre","48.86109407370388","2.3358749616399845","Auditorium"
"Louvre","Paris","48.8625627018","2.3364433620500002","Café Kitsuné","48.86543988887562","2.3375840216232477","Café"
"Louvre","Paris","48.8625627018","2.3364433620500002","Nodaiwa","48.86435425075339","2.3331572600591257","Japanese Restaurant"
"Louvre","Paris","48.8625627018","2.3364433620500002","Le Pot de Vins","48.86432169778438","2.3401925360185167","Restaurant"
"Louvre","Paris","48.8625627018","2.3364433620500002","Rick Owens","48.865193447990556","2.338485269139365","Boutique"
"Louvre","Paris","48.8625627018","2.3364433620500002","Starbucks Coffee","48.86343198132279","2.334173619747162","Coffee Shop"
"Louvre","Paris","48.8625627018","2.3364433620500002","Brasserie Réjane","48.865485991272","2.3348240554332733","Restaurant"
"Louvre","Paris","48.8625627018","2.3364433620500002","Louvre des Antiquaires","48.86250090946281","2.336287801061412","Antique Shop"
"Louvre","Paris","48.8625627018","2.3364433620500002","Paul","48.861080627646295","2.335808733355196","Bakery"
"Louvre","Paris","48.8625627018","2.3364433620500002","Café de Paris","48.863632","2.333822","Cocktail Bar"
"Louvre","Paris","48.8625627018","2.3364433620500002","Nolinski","48.8653672585173","2.334584093466682","Hotel"
"Louvre","Paris","48.8625627018","2.3364433620500002","Galerie Véro-Dodat","48.86265000158334","2.3406919501349823","Historic Site"
"Louvre","Paris","48.8625627018","2.3364433620500002","Fromagerie Danard","48.86329738243539","2.340948006009366","Cheese Shop"
"Louvre","Paris","48.8625627018","2.3364433620500002","Place des Pyramides","48.863924276481605","2.332223653793335","Plaza"
"Louvre","Paris","48.8625627018","2.3364433620500002","K-mart","48.865371417068246","2.335009233295977","Grocery Store"
"Louvre","Paris","48.8625627018","2.3364433620500002","Hôtel Regina","48.86369757864818","2.332413997514548","Hotel"
