"Neighborhood","Neighborhood Latitude","Neighborhood Longitude","Venue","Venue Latitude","Venue Longitude","Venue Category"
"High Park, The Junction South","43.6616083","-79.46476329999999","ARTiculations","43.6655499084009","-79.46719380367311","Arts & Crafts Store"
"High Park, The Junction South","43.6616083","-79.46476329999999","Junction Flea","43.665258286011984","-79.462867677381","Flea Market"
"High Park, The Junction South","43.6616083","-79.46476329999999","The Beet Organic Café","43.665339657389666","-79.46713655678533","Café"
"High Park, The Junction South","43.6616083","-79.46476329999999","Cut the Cheese","43.665399984019786","-79.4660188809358","Sandwich Place"
"High Park, The Junction South","43.6616083","-79.46476329999999","Mjölk","43.665432436685634","-79.46796194112322","Furniture / Home Store"
"High Park, The Junction South","43.6616083","-79.46476329999999","Pandemonium","43.6655328625076","-79.46693103427353","Bookstore"
"High Park, The Junction South","43.6616083","-79.46476329999999","SMASH","43.665496255078395","-79.46553722469592","Antique Shop"
"High Park, The Junction South","43.6616083","-79.46476329999999","Tim & Sue's No Frills","43.66449894808741","-79.46867798396231","Grocery Store"
"High Park, The Junction South","43.6616083","-79.46476329999999","ROUX","43.66541814719867","-79.46239204687215","Cajun / Creole Restaurant"
"High Park, The Junction South","43.6616083","-79.46476329999999","Cool Hand of a Girl","43.66541017820662","-79.46282167660381","Café"
"High Park, The Junction South","43.6616083","-79.46476329999999","Chica’s Nashville Hot Chicken","43.665295","-79.464888","Fried Chicken Joint"
"High Park, The Junction South","43.6616083","-79.46476329999999","Silk","43.66529073542964","-79.46623843808621","Thai Restaurant"
"High Park, The Junction South","43.6616083","-79.46476329999999","A&W Canada","43.66552","-79.464731","Fast Food Restaurant"
"High Park, The Junction South","43.6616083","-79.46476329999999","Pascal's Baguette & Bagels","43.665426","-79.466176","Bakery"
"High Park, The Junction South","43.6616083","-79.46476329999999","Junction Grill","43.66521011890175","-79.46846083483024","Diner"
"High Park, The Junction South","43.6616083","-79.46476329999999","La Revolucion","43.66546024899212","-79.46430756434131","Mexican Restaurant"
"High Park, The Junction South","43.6616083","-79.46476329999999","Shoxs","43.665352769160776","-79.46356279142312","Bar"
"Parkdale, Roncesvalles","43.6489597","-79.456325","Offleash Dog Trail - High Park","43.64548543069719","-79.45874691009521","Dog Run"
"Parkdale, Roncesvalles","43.6489597","-79.456325","The Chocolateria","43.64992822697901","-79.45043667719423","Dessert Shop"
"Parkdale, Roncesvalles","43.6489597","-79.456325","La Cubana","43.65091223991817","-79.45090936982271","Cuban Restaurant"
"Parkdale, Roncesvalles","43.6489597","-79.456325","Revue Cinema","43.65111215463428","-79.4509612383593","Movie Theater"
"Parkdale, Roncesvalles","43.6489597","-79.456325","Inter Steer","43.64979631005809","-79.45030983497107","Eastern European Restaurant"
"Parkdale, Roncesvalles","43.6489597","-79.456325","Cider House","43.65068788125521","-79.45068513648656","Restaurant"
"Parkdale, Roncesvalles","43.6489597","-79.456325","Reunion Island Coffee Bar","43.65046251706493","-79.45060981846792","Coffee Shop"
"Parkdale, Roncesvalles","43.6489597","-79.456325","Scout","43.65097043195477","-79.45086621885267","Gift Shop"
"Parkdale, Roncesvalles","43.6489597","-79.456325","Likely General","43.650622803098756","-79.45068418979645","Gift Shop"
"Parkdale, Roncesvalles","43.6489597","-79.456325","The Local Pub and Restaurant","43.6510171734011","-79.45091108743782","Bar"
"Parkdale, Roncesvalles","43.6489597","-79.456325","The Rude Boy","43.650835167763205","-79.45076958118801","Burger Joint"
"Parkdale, Roncesvalles","43.6489597","-79.456325","Butler's Pantry","43.65008710183049","-79.45045784621456","Breakfast Spot"
"Parkdale, Roncesvalles","43.6489597","-79.456325","Gate 403","43.650929410588816","-79.45086394007811","Piano Bar"
"Parkdale, Roncesvalles","43.6489597","-79.456325","Aris Grill","43.65009143382369","-79.45039643854467","Breakfast Spot"
"Runnymede, Swansea","43.6515706","-79.4844499","The Good Fork","43.64956534036813","-79.48402270694602","Food"
"Runnymede, Swansea","43.6515706","-79.4844499","The One That Got Away","43.64984188412754","-79.48261453424496","Fish & Chips Shop"
"Runnymede, Swansea","43.6515706","-79.4844499","Fat Bastard Burrito","43.6497791550768","-79.48289414342419","Burrito Place"
"Runnymede, Swansea","43.6515706","-79.4844499","Coffee Tree Roastery","43.64964735112305","-79.48343639040918","Café"
"Runnymede, Swansea","43.6515706","-79.4844499","Bryden's Pub","43.64925890136825","-79.4846509607823","Pub"
"Runnymede, Swansea","43.6515706","-79.4844499","Wibke's Espresso Bar","43.64913158497341","-79.48480237071465","Coffee Shop"
"Runnymede, Swansea","43.6515706","-79.4844499","Book City (Bloor West)","43.65021080519715","-79.48122019699115","Bookstore"
"Runnymede, Swansea","43.6515706","-79.4844499","Amber European Restaurant","43.64994563414707","-79.48200902277628","French Restaurant"
"Runnymede, Swansea","43.6515706","-79.4844499","Booster Juice","43.64980188","-79.4836826","Smoothie Shop"
"Runnymede, Swansea","43.6515706","-79.4844499","DAVIDsTEA","43.65058422430476","-79.47885289769167","Tea Room"
"Runnymede, Swansea","43.6515706","-79.4844499","Yumi Sushi","43.64989127391365","-79.4824044490675","Sushi Restaurant"
"Runnymede, Swansea","43.6515706","-79.4844499","Asa Sushi","43.64990164450559","-79.4846109228881","Sushi Restaurant"
"Runnymede, Swansea","43.6515706","-79.4844499","Falafel World","43.649800784968164","-79.48272777159343","Falafel Restaurant"
"Runnymede, Swansea","43.6515706","-79.4844499","Campo","43.655191","-79.487067","Italian Restaurant"
"Runnymede, Swansea","43.6515706","-79.4844499","Max's Market","43.65052462233729","-79.47914453187883","Gourmet Shop"
"Runnymede, Swansea","43.6515706","-79.4844499","Bloom Restaurant","43.65030692996379","-79.4798355748952","Latin American Restaurant"
"Runnymede, Swansea","43.6515706","-79.4844499","Humber Cinema","43.64911832002547","-79.48481789910943","Indie Movie Theater"
"Runnymede, Swansea","43.6515706","-79.4844499","Goodfellas Wood Oven Pizza","43.648224","-79.486356","Italian Restaurant"
"Runnymede, Swansea","43.6515706","-79.4844499","Subway","43.64951660399756","-79.48394719746555","Sandwich Place"
"Runnymede, Swansea","43.6515706","-79.4844499","Awai","43.65041203760419","-79.47847723960876","Vegetarian / Vegan Restaurant"
"Runnymede, Swansea","43.6515706","-79.4844499","Tim Hortons","43.648525791237965","-79.48506608605385","Coffee Shop"
"Runnymede, Swansea","43.6515706","-79.4844499","Bloor-Jane Restaurant","43.64951305181438","-79.48407033610728","Diner"
"Runnymede, Swansea","43.6515706","-79.4844499","Java Joe's","43.650424","-79.479755","Café"
"Runnymede, Swansea","43.6515706","-79.4844499","Heart","43.650310315403544","-79.48012458547709","Dessert Shop"
"Runnymede, Swansea","43.6515706","-79.4844499","Henry VIII Ale House","43.64902448298273","-79.48492800936774","Gastropub"
"Runnymede, Swansea","43.6515706","-79.4844499","A Dark Horse","43.64953295859084","-79.4830557372747","Bar"
"Runnymede, Swansea","43.6515706","-79.4844499","Shoppers Drug Mart","43.65067266617958","-79.47872490564264","Pharmacy"
"Runnymede, Swansea","43.6515706","-79.4844499","Second Cup","43.650136727534054","-79.48079476951547","Café"
"Runnymede, Swansea","43.6515706","-79.4844499","Timothy's World Coffee","43.64983509366319","-79.48306904469327","Coffee Shop"
"Runnymede, Swansea","43.6515706","-79.4844499","Pizzaiolo","43.64939525764269","-79.48355965141116","Pizza Place"
"Runnymede, Swansea","43.6515706","-79.4844499","Classico","43.649194","-79.484699","Pizza Place"
"Runnymede, Swansea","43.6515706","-79.4844499","TELUS","43.65009","-79.481152","Electronics Store"
"Runnymede, Swansea","43.6515706","-79.4844499","Supper Solved","43.64878101033567","-79.48523252831198","Restaurant"
"Runnymede, Swansea","43.6515706","-79.4844499","The Coffee Bouquets","43.648785","-79.48594","Coffee Shop"
"Runnymede, Swansea","43.6515706","-79.4844499","Think Fitness","43.64796649019104","-79.48646216806426","Gym"
"Runnymede, Swansea","43.6515706","-79.4844499","Camp","43.65516029673073","-79.48697089772627","Restaurant"
